datetime,pm25,no2,o3
2020-12-19 09:00:00+00:00,13.188400000000001,24.657750000000004,18.44366666666667
2020-12-19 10:00:00+00:00,11.797,24.84958333333333,18.673666666666666
2020-12-19 11:00:00+00:00,14.662,24.12925,19.795666666666666
2020-12-19 12:00:00+00:00,15.615800000000002,22.714250000000003,20.250666666666664
2020-12-19 13:00:00+00:00,13.021600000000001,25.576181818181816,21.093333333333334
2020-12-19 14:00:00+00:00,13.0444,24.58866666666667,20.185
2020-12-19 15:00:00+00:00,12.8612,30.478166666666667,15.966666666666667
2020-12-19 16:00:00+00:00,14.3192,32.37916666666667,13.175666666666666
2020-12-19 17:00:00+00:00,14.0992,31.49175,16.162
2020-12-19 18:00:00+00:00,13.4966,34.0505,17.44666666666667
2020-12-19 19:00:00+00:00,11.606200000000001,33.36116666666667,16.241666666666664
2020-12-19 20:00:00+00:00,10.4984,29.563166666666664,22.619666666666664
2020-12-19 21:00:00+00:00,9.5544,30.296666666666667,22.032
2020-12-19 22:00:00+00:00,9.2542,28.094916666666666,23.346333333333334
2020-12-19 23:00:00+00:00,8.8142,27.422416666666667,21.78
2020-12-20 00:00:00+00:00,9.377799999999999,23.379583333333333,22.852666666666664
2020-12-20 01:00:00+00:00,8.6724,20.785916666666665,21.922666666666668
2020-12-20 02:00:00+00:00,8.6176,20.05516666666667,21.19333333333333
2020-12-20 03:00:00+00:00,9.091999999999999,18.348583333333334,17.820333333333334
2020-12-20 04:00:00+00:00,8.785,18.397333333333332,14.379666666666665
2020-12-20 05:00:00+00:00,8.1774,21.737333333333336,14.479999999999999
2020-12-20 06:00:00+00:00,8.1976,18.816666666666666,17.008
2020-12-20 07:00:00+00:00,7.7164,19.471333333333334,15.959333333333333
2020-12-20 08:00:00+00:00,7.586,20.698583333333335,15.960333333333333
2020-12-20 09:00:00+00:00,9.5842,20.474999999999998,16.804666666666666
2020-12-20 10:00:00+00:00,9.479000000000001,22.207166666666666,16.427
2020-12-20 11:00:00+00:00,9.9182,22.3545,18.093
2020-12-20 12:00:00+00:00,10.4662,23.339250000000003,18.622666666666667
2020-12-20 13:00:00+00:00,10.8916,25.91433333333333,16.677333333333333
2020-12-20 14:00:00+00:00,12.2318,28.382,14.004
2020-12-20 15:00:00+00:00,13.336400000000001,28.6635,11.389666666666665
2020-12-20 16:00:00+00:00,13.9692,30.477500000000003,8.699333333333334
2020-12-20 17:00:00+00:00,14.857,31.483500000000003,8.411333333333333
2020-12-20 18:00:00+00:00,15.654,29.413,8.081999999999999
2020-12-20 19:00:00+00:00,16.736600000000003,29.665000000000003,8.104666666666667
2020-12-20 20:00:00+00:00,14.6508,29.40925,8.462333333333333
2020-12-20 21:00:00+00:00,13.336400000000001,28.894833333333334,8.482666666666667
2020-12-20 22:00:00+00:00,12.9372,28.16575,10.194666666666668
2020-12-20 23:00:00+00:00,11.6552,26.727833333333333,10.516
2020-12-21 00:00:00+00:00,11.459999999999999,24.698083333333333,14.043
2020-12-21 01:00:00+00:00,11.6082,23.465333333333334,14.582999999999998
2020-12-21 02:00:00+00:00,10.965399999999999,23.883499999999998,18.596
2020-12-21 03:00:00+00:00,8.0938,22.004333333333335,27.631333333333334
2020-12-21 04:00:00+00:00,7.948,24.168166666666668,25.064333333333334
2020-12-21 05:00:00+00:00,8.573400000000001,31.17758333333333,21.75066666666667
2020-12-21 06:00:00+00:00,9.239,34.85583333333333,21.738
2020-12-21 07:00:00+00:00,9.4334,36.76541666666667,19.057
2020-12-21 08:00:00+00:00,9.380199999999999,36.868249999999996,19.461333333333332
2020-12-21 09:00:00+00:00,8.9344,35.64966666666667,22.233
2020-12-21 10:00:00+00:00,7.084999999999999,34.933749999999996,28.200333333333333
2020-12-21 11:00:00+00:00,6.468000000000001,32.64358333333333,31.840999999999998
2020-12-21 12:00:00+00:00,6.0568,32.319833333333335,34.358333333333334
2020-12-21 13:00:00+00:00,4.9372,33.47308333333333,35.596000000000004
2020-12-21 14:00:00+00:00,4.2562,35.16725,33.583
2020-12-21 15:00:00+00:00,5.4048,40.02281818181818,28.89366666666667
2020-12-21 16:00:00+00:00,6.1716,36.31041666666667,28.886
